5,0.03341172095841784,10.46501597350901,5.2492138472337135
10,81.77592086507339,20.41116574393124,51.09354330450232
15,89.50167138919502,26.0927810606497,57.79722622492236
20,92.73431503718088,30.29779264808208,61.51605384263148
25,88.88727153801007,22.774240454169924,55.83075599609
30,89.02617332955658,29.47077436955413,59.24847384955536
35,92.24602760772427,31.05724210894834,61.651634858336315
40,95.66459671287286,36.72510761224287,66.19485216255786
45,90.73316394860686,23.670068955499787,57.201616452053315
50,89.79718318689822,38.1042726130863,63.950727899992266
55,92.40955205004488,32.28969251409362,62.34962228206926
60,93.60705869792342,35.80450357428246,64.70578113610294
65,93.5207017256947,30.266557518173336,61.89362962193402
70,94.14758694294713,32.2209391746106,63.18426305877887
75,92.19848224869892,29.000728508984945,60.599605378841936
80,92.71208159712809,30.35812627065035,61.535103933889225
85,92.75958571465898,21.33145024752687,57.04551798109292
90,90.31513809783,28.669362425303387,59.492250261566696
95,94.92563966331808,31.08557354572165,63.00560660451987
100,95.30763395718661,35.51051001534879,65.4090719862677
105,93.79534196500036,33.200868140472124,63.49810505273624
110,97.01904566875757,37.71379078703668,67.36641822789711
115,94.50615078644597,32.73265204246613,63.61940141445606
120,91.11613433978485,24.564070693587723,57.84010251668629
125,91.42069538383085,30.01659467347456,60.718645028652695
130,93.61479876416664,30.888816417387975,62.25180759077731
135,91.46062802967589,27.20501183023393,59.33281992995491
140,93.81294696088622,35.41805959760975,64.61550327924799
145,94.83311818007945,33.51736639522934,64.1752422876544
150,94.06424483554736,36.679680443982946,65.37196263976514
155,94.59418809938512,33.41458951052247,64.00438880495379
160,93.00922327938737,32.71593163627763,62.8625774578325
165,94.82390335933226,37.820418012041486,66.32216068568687
170,96.32511031657546,38.83299432560214,67.57905232108881
175,96.71195176884304,43.54367523334642,70.12781350109472
180,94.44846606144613,33.44691466289136,63.94769036216874
185,94.37398184880767,40.258310652741606,67.31614625077465
190,93.38436429449759,28.09780103449451,60.74108266449605
195,96.78816298599135,45.94475447465754,71.36645873032444
200,96.21169223497658,48.58235366666307,72.39702295081982
205,95.1703897483969,36.59759536456691,65.88399255648191
210,95.11456166988816,34.79198083266372,64.95327125127595
215,92.8313809136426,30.867116171150833,61.849248542396715
220,94.46320161533667,35.18885573070625,64.82602867302145
225,93.63571692292322,30.78674901120516,62.21123296706419
230,94.56856127489327,34.782777439671406,64.67566935728235
235,96.41391925061538,37.86618179912381,67.1400505248696
240,95.73182902552662,40.218725916952245,67.97527747123944
245,94.83510534446631,34.86583220659143,64.85046877552887
250,94.33771770993363,33.069511494949985,63.7036146024418
255,92.91840638490231,28.562197350396247,60.74030186764928
260,90.41239622040305,25.03225862416697,57.72232742228501
265,90.31910909976796,23.267749817545997,56.79342945865697
270,92.62232613257846,27.260727258185536,59.941526695381995
275,92.92109872910012,34.90272598198288,63.9119123555415
280,94.65643621192334,35.14365507447362,64.90004564319848
285,94.52609224767701,38.466407507265984,66.49624987747148
290,95.56320257303943,43.70048699378796,69.6318447834137
295,94.45059157143069,37.42061909033768,65.93560533088419
300,96.0811542047013,47.48648729301965,71.78382074886048
305,93.93613994913909,35.44032749414796,64.68823372164353
310,94.20369161876587,36.95336458585271,65.57852810230929
315,96.72846754127944,44.139356379848884,70.43391196056416
320,94.34639755942,35.32354788965675,64.83497272453837
