5,0.5530382944497332,9.91488277694303,5.233960535696381
10,88.68713431555375,16.02687781519701,52.35700606537538
15,96.06594049038837,22.406421380277514,59.23618093533294
20,97.09929725293406,28.377192064961083,62.73824465894757
25,94.79760381822592,19.903582074900893,57.3505929465634
30,93.0454721461193,21.22439231848081,57.13493223230005
35,96.83387421375294,26.546163485829545,61.69001884979124
40,98.10988959011404,30.169459980996972,64.13967478555551
45,95.29120129336445,21.068940250416563,58.18007077189051
50,91.51940006045726,21.455162249847042,56.48728115515215
55,95.60970564885956,23.396709319218477,59.503207484039024
60,96.84612623915474,28.30455794390706,62.575342091530906
65,94.98959633217241,15.394048796281668,55.19182256422703
70,97.20072029144364,27.25409685222182,62.22740857183273
75,94.67912179179207,18.889496795899074,56.78430929384557
80,96.01686719987595,25.033361527465882,60.525114363670916
85,95.74299873875296,20.81144386316063,58.277221300956796
90,95.78902069896142,21.678319256042087,58.733669977501755
95,97.0177177465992,25.760818940822983,61.38926834371109
100,96.79235749192159,21.2378054261213,59.015081459021445
105,97.64947427329608,29.77436520872448,63.711919741010284
110,98.17923485068441,28.4398225601764,63.30952870543041
115,97.07819131564287,25.13495067742416,61.10657099653351
120,93.89974446311695,16.277172354930734,55.08845840902384
125,95.66203548559858,19.26911317555456,57.46557433057657
130,97.02626980437836,25.946103687273276,61.48618674582582
135,95.64629990919734,19.95429087562397,57.800295392410646
140,96.84672984071871,23.379843340823708,60.11328659077121
145,96.82726279946064,22.664409113200733,59.74583595633069
150,96.47078583621422,22.481921608171575,59.4763537221929
155,96.52005834560198,22.053971996806844,59.2870151712044
160,96.22028894039616,22.64216554852697,59.43122724446157
165,97.19270050858714,24.57924221174749,60.88597136016731
170,97.77770590731875,26.53648909656229,62.15709750194052
175,97.93879688974062,29.63849704890006,63.78864696932034
180,96.94258664164968,24.8295050061066,60.88604582387814
185,97.33657307198305,27.830127893624756,62.5833504828039
190,96.05884326725457,20.84141427618412,58.450128771719356
195,97.56742614545152,24.16336728556226,60.86539671550689
200,97.57978942031454,25.588867627791473,61.584328524053
205,97.2120127604556,24.249836533103217,60.73092464677941
210,96.88510722214492,22.36355315352494,59.62433018783493
215,95.39513005534057,19.76658831903551,57.58085918718804
220,96.61846396291551,23.0058264265612,59.812145194738356
225,96.00829524592578,19.44731404958678,57.72780464775627
230,96.2983335377607,20.838974272773118,58.56865390526691
235,97.79368724164172,27.200564133925813,62.49712568778377
240,96.50684876958944,21.268295484869988,58.88757212722972
245,96.5188721713059,21.24777804467932,58.88332510799261
250,97.23672164354831,24.187873308964072,60.7122974762562
255,95.70387813884184,20.751051548697962,58.22746484376991
260,93.84308906103502,15.391021906932991,54.617055483984004
265,94.24924887886321,17.091496548009445,55.670372713436336
270,95.42837732965667,18.317289229175696,56.87283327941618
275,96.06435386567533,20.228073301738437,58.14621358370688
280,96.70420394469417,23.810383702811052,60.25729382375261
285,96.31772169288222,20.37407823691966,58.34589996490094
290,97.12109723972023,24.316354804024385,60.71872602187231
295,95.46465854761344,18.746518636305208,57.105588591959325
300,97.29836777612452,22.74286736536342,60.02061757074397
305,95.89838181522444,20.310300925089344,58.104341370156895
310,96.01090690250935,18.976616195489726,57.49376154899954
315,97.45332492894696,26.96475499943664,62.2090399641918
320,96.22300240299644,20.43634589955229,58.32967415127437
325,97.59852910567365,25.81646930068876,61.70749920318121
330,96.90172885709055,24.0959975224431,60.498863189766816
335,97.24689020809208,23.44335931882659,60.34512476345933
340,94.5236026409788,14.671973091759186,54.59778786636898
345,96.22405076489257,21.541658661119097,58.88285471300583
350,97.36867802551888,27.738331719907293,62.553504872713084
355,95.4737313226471,19.075866375273183,57.27479884896014
360,96.22314180091959,21.249342203659285,58.736242002289444
365,97.23993323081363,25.092131043623585,61.16603213721861
370,95.82451916550528,19.552130176242795,57.68832467087404
